Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;Days;CLASS;LOTSTART;AGE;LTD Day Degrees;Period Mortality %
REGION-3;SITE-8;150_01-0-0;251_‘”_0214_31;‘”…–œ’—¡;2,22;4,12;HATCHERY-4;;2014;April;31/8/2014;29/9/2014;74,19;117;121,66;-3,83;79,85;74,19;BL 3.5 BREAM;LINE-2;SUPPLIER-1;5700;0;0;84710;6284,6349;99740;11669,58;0;0;1378,156;4006,7891;301,4481;1,4225854812;18,908727572;560;0;0;3,04;15,44;1,57;5400;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,67;0;0;1;0;2;15739,87;13,6299685824;1,5431600022;710;50-100;100-150;29;BAD;1/2/2014;240;5680,8;0,6610789753
REGION-3;SITE-8;150_01-0-0;251_‘”_0214_31;‘”…–œ’—¡;4,16;7,34;HATCHERY-4;;2014;April;30/9/2014;29/12/2014;118,17;213;225,54;-5,56;206,71;118,17;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;16900;0;0;99740;11786,2758;97750;20820,75;0;0;0;9034,4742;8419,6267;1,8706124591;2,0072148804;1990;0;0;1,18;1,2;0,65;13050;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;19,14;0;0;0;0;2;17729,87;15,3532126422;1,6814532969;1683;100-150;200-250;90;BAD;1/2/2014;331;6335,34;1,9951874875
REGION-3;SITE-8;150_01-0-0;251_‘”_0214_31;‘”…–œ’—¡;7,5;8,16;HATCHERY-4;;2014;¡ÒﬂÎÈÔÚ;31/12/2014;30/3/2015;218;241;253,14;-4,8;250,41;218;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;7487;0;0;97560;21268,08;96015;23139,615;0;0;0;1871,535;2775,03615;4,0004595159;2,6979828713;1735;0;0;0,38;0,37;0,11;7487;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;13,91;0;0;0;0;4;19464,87;16,8556389958;1,8471455312;1232;200-250;200-250;89;BAD;1/2/2014;422;5870,02;1,7783927839
REGION-3;SITE-8;150_02-0-0;251_‘”_0214_31;‘”…–œ’—¡;;;HATCHERY-4;;2014;February;15/2/2014;31/3/2014;3,35;7;7,36;-4,89;4,11;3,35;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;601;0;0;88400;296,14;120670;844,69;0;0;133,225;415,325;66,5887;1,4470595317;9,025555387;4230;0;0;3,45;10,58;1,67;581;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;14,43;0;0;1;0;2;4230;3,3867093675;1,4185251192;574;0-20;0-20;44;BAD;1/2/2014;58;836,94;4,7850678733
REGION-3;SITE-8;150_02-0-0;251_‘”_0214_31;‘”…–œ’—¡;;;HATCHERY-4;;2014;February;31/3/2014;30/4/2014;7;10;10,32;-3,1;7,09;7;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;500;0;0;120670;844,69;117720;1177,2;0;0;0;332,51;-10,0552;1,503714174;-49,7255151563;2950;0;0;1,66;1,98;1,19;500;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;15,92;0;0;0;0;2;7180;5,7485988791;1,4564080617;446;0-20;0-20;30;BAD;1/2/2014;88;1400,96;2,4446838485
REGION-3;SITE-8;150_02-0-0;251_‘”_0214_31;‘”…–œ’—¡;;1,54;HATCHERY-4;;2014;February;30/4/2014;30/6/2014;10;39;38,09;2,39;28,52;10;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;3849;0;0;117720;1177,2;111880;4363,32;0;0;0;3186,12;2013,6176;1,2080524274;1,9114850804;5840;0;0;2,59;3,12;2,23;2322;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;19,6;0;0;0;0;2;13020;10,4243394716;1,2519541925;1213;0-20;20-50;61;GOOD;1/2/2014;149;2920,4;4,960924227
REGION-3;SITE-8;150_02-0-0;251_‘”_0214_31;‘”…–œ’—¡;1,83;2,44;HATCHERY-4;;2014;February;13/8/2014;28/8/2014;71,85;96;95,97;0,03;95,23;71,85;BL 3.5 BREAM;LINE-2;SUPPLIER-1;2225;0;0;72310;5195,4735;72040;6915,84;0;0;0;1720,3665;1664,8957;1,2933290668;1,3364200532;270;0;0;2,47;2,48;1,93;2225;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;22,8;0;0;1;0;1;6312,59;8,0566449686;1,3559964018;365;50-100;50-100;15;GOOD;1/2/2014;208;4742,4;0,3733923385
REGION-3;SITE-8;150_02-0-0;251_‘”_0214_31;‘”…–œ’—¡;2,57;3,85;HATCHERY-4;;2014;February;31/8/2014;29/9/2014;101,3;153;152,73;0,18;103,04;101,3;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;5087;0;0;72040;7297,652;71400;10924,2;0;0;0;3626,548;59,404;1,4027113387;85,6339640428;640;0;0;1,95;2,39;1,42;3900;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,67;0;0;0;0;2;6952,59;8,8734654464;1,3536822782;710;100-150;150-200;29;GOOD;1/2/2014;240;5680,8;0,8883953359
REGION-3;SITE-8;150_02-0-0;251_‘”_0214_31;‘”…–œ’—¡;3,9;5,13;HATCHERY-4;;2014;February;30/9/2014;28/10/2014;154,82;205;210,77;-2,74;180,05;154,82;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;5975;0;0;71400;11054,148;70960;14546,8;0;0;0;3492,652;1722,2;1,7107344219;3,4693996052;440;0;0;1,68;1,79;1;5975;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;21,38;0;0;0;0;2;7392,59;9,4350295249;1,4318650278;599;150-200;200-250;28;BAD;1/2/2014;269;5751,22;0,6162464986
REGION-3;SITE-8;150_02-0-0;251_‘”_0214_31;‘”…–œ’—¡;5,13;6,71;HATCHERY-4;;2014;February;28/10/2014;29/12/2014;205;274;280,88;-2,45;279,36;205;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;9712;0;0;70960;14546,8;69440;19026,56;0;0;0;4479,76;4851,9584;2,1679732843;2,0016659665;1520;0;0;0,94;0,93;0,47;6700;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;18,13;0;0;0;0;2;8912,59;11,3749781596;1,6022460501;1139;200-250;250-300;62;BAD;1/2/2014;331;6001,03;2,1420518602
REGION-3;SITE-8;150_03-0-0;251_‘”_0214_31;‘”…–œ’—¡;;2,24;HATCHERY-4;;2014;April;30/6/2014;28/8/2014;40;69;85,09;-18,91;66,61;40;BL 3.5 BREAM;LINE-2;SUPPLIER-1;8137;0;0;72800;2912;92150;6358,35;0;5409,4;2881,675;5974,075;5753,8365;1,3620518658;1,4141868647;8725;0;0;1,8;1,79;0,92;4687;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,22;0;1;4;0;2;13800,62;13,0255207567;1,5795867918;1393;20-50;50-100;59;BAD;1/2/2014;208;4829,76;11,9848901099
REGION-3;SITE-8;150_03-0-0;251_‘”_0214_31;‘”…–œ’—¡;2,33;3,14;HATCHERY-4;;2014;April;31/8/2014;29/9/2014;71,72;117;104,66;11,79;72,71;71,72;BL 3.5 BREAM;LINE-2;SUPPLIER-1;3625;0;0;92150;6608,998;76025;8894,925;0;1378,15;0;3664,077;296,92975;0,989335104;12,2082748529;535;0;0;1,01;-7,52;1,69;3350;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,67;0;1;0;0;2;11921,69;13,5555869129;1,3041996348;710;50-100;100-150;29;GOOD;1/2/2014;240;5680,8;0,5805751492
REGION-3;SITE-8;150_03-0-0;251_‘”_0214_31;‘”…–œ’—¡;3,17;5,9;HATCHERY-4;;2014;April;30/9/2014;29/12/2014;118,1;225;212,19;6,04;194,84;118,1;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;11163;0;0;76025;8978,5525;74310;16719,75;0;0;0;7741,1975;5500,0079;1,442024958;2,0296334483;1715;0;0;1;1,08;0,72;8600;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;19,14;0;0;0;0;2;13636,69;15,5056318777;1,3634623416;1683;100-150;200-250;90;GOOD;1/2/2014;331;6335,34;2,2558368958
REGION-3;SITE-8;150_03-0-0;251_‘”_0214_31;‘”…–œ’—¡;6,04;6,52;HATCHERY-4;;2014;¡ÒﬂÎÈÔÚ;31/12/2014;30/3/2015;231;254;262,27;-3,15;250,22;231;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;5117;0;0;74150;17128,65;72805;18492,47;0;0;0;1363,82;1088,6171;3,7519614025;4,7004589584;1505;0;0;0,32;0,33;0,11;5117;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;13,91;0;0;0;0;4;15141,69;17,2168958263;1,5181790355;1232;200-250;250-300;89;BAD;1/2/2014;422;5870,02;2,0296695887
REGION-3;SITE-8;150_05-0-0;251_‘”_0214_31;‘”…–œ’—¡;0,74;2,54;HATCHERY-4;;2014;February;4/7/2014;28/8/2014;39;93;98,13;-5,23;86,66;39;BL 3.5 BREAM;LINE-2;SUPPLIER-1;5451;0;0;53800;2098,2;77417;7199,781;0;0;948,492;4153,089;3662,26522;1,3125170205;1,4884230586;2730;0;0;2,94;3,15;1,58;4951;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,15;0;0;3;0;1;12464,44;13,8676460902;1,3635060976;1275;20-50;50-100;55;BAD;1/2/2014;208;4815,2;5,0743494424
REGION-3;SITE-8;150_05-0-0;251_‘”_0214_31;‘”…–œ’—¡;2,64;3;HATCHERY-4;;2014;February;31/8/2014;29/9/2014;96,85;133;136,5;-2,56;98,38;96,85;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;4175;0;0;77417;7497,83645;76797;10214,001;0;0;0;2716,16455;57,45241;1,5370939143;72,6688401757;620;0;0;1,64;1,91;1,09;3200;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,67;0;0;0;0;2;13084,44;14,5574436725;1,3953152883;710;50-100;100-150;29;BAD;1/2/2014;240;5680,8;0,8008576928
REGION-3;SITE-8;150_05-0-0;251_‘”_0214_31;‘”…–œ’—¡;3,03;4,6;HATCHERY-4;;2014;February;30/9/2014;28/10/2014;134,09;171;178,62;-4,27;155,81;134,09;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;5000;0;0;76797;10297,70973;76347;13055,337;0;0;0;2757,62727;1597,91634;1,8131529429;3,1290749552;450;0;0;1,54;1,61;0,87;5000;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;21,38;0;0;0;0;2;13534,44;15,058103208;1,4765451167;599;100-150;150-200;28;BAD;1/2/2014;269;5751,22;0,5859603891
REGION-3;SITE-8;150_05-0-0;251_‘”_0214_31;‘”…–œ’—¡;4,6;6,35;HATCHERY-4;;2014;February;28/10/2014;29/12/2014;171;240;244,04;-1,66;242,28;171;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;9463;0;0;76347;13055,337;74977;17994,48;0;0;0;4939,143;5110,09056;1,9159194216;1,8518262815;1370;0;0;0,99;0,99;0,55;6575;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;18,13;0;0;0;0;2;14904,44;16,5823333494;1,5879389512;1104;150-200;200-250;62;BAD;1/2/2014;331;6001,03;1,7944385503
REGION-3;SITE-8;150_05-0-0;251_‘”_0214_31;‘”…–œ’—¡;6,52;6,58;HATCHERY-4;;2014;÷Â‚ÒÔı‹ÒÈÔÚ;31/12/2014;30/3/2015;247;254;289,34;-12,21;250,41;247;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;7142;0;0;74827;18482,269;73477;18663,158;0;0;0;180,889;-82,89343;39,4827767305;-86,1588186181;1500;0;0;0,43;0,44;0,03;7142;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;13,91;0;0;0;0;4;16404,44;18,2511984677;1,9260062235;1232;200-250;250-300;89;BAD;1/2/2014;422;5870,02;2,0046239994
REGION-3;SITE-8;150_10-0-0;251_‘”_0214_31;‘”…–œ’—¡;0,76;2,19;HATCHERY-4;;2014;April;4/8/2014;28/8/2014;52;86;91,82;-6,34;91,85;52;BL 3.5 BREAM;LINE-2;SUPPLIER-1;3463;0;0;41625;2164,5;72203;6209,458;0;0;1778,42746;2266,53054;2688,91809;1,5278858762;1,2878785757;260;0;0;6,71;6,01;2,1;3238;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;22,58;0;0;2;0;1;7948,3;9,9166201921;1,6401907876;519;50-100;50-100;24;BAD;1/2/2014;208;4696,64;0,6246246246
REGION-3;SITE-8;150_10-0-0;251_‘”_0214_31;‘”…–œ’—¡;2,33;3,3;HATCHERY-4;;2014;April;31/8/2014;29/9/2014;91,43;135;142,67;-5,38;93,34;91,43;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;4900;0;0;72203;6601,52029;69293;9354,555;0;0;0;2753,03471;-133,71167;1,7798540579;-36,6460160134;2910;0;0;2,14;2,59;1,34;3725;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,67;0;0;0;0;2;10858,3;13,5472537563;1,6507020364;710;50-100;100-150;29;BAD;1/2/2014;240;5680,8;4,03030345
REGION-3;SITE-8;150_10-0-0;251_‘”_0214_31;‘”…–œ’—¡;3,35;4,25;HATCHERY-4;;2014;April;30/9/2014;28/10/2014;136,92;175;195,45;-10,46;163,38;136,92;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;5950;0;0;69293;9487,59756;68793;12038,775;0;0;0;2551,17744;1751,80278;2,3322564345;3,3965010605;500;0;0;1,98;2,06;0,88;5950;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;21,38;0;0;0;0;2;11358,3;14,1710739564;1,7841535443;599;100-150;150-200;28;BAD;1/2/2014;269;5751,22;0,7215736077
REGION-3;SITE-8;150_10-0-0;251_‘”_0214_31;‘”…–œ’—¡;4,25;5,45;HATCHERY-4;;2014;April;28/10/2014;29/12/2014;175;230;261,6;-12,08;260,21;175;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;10300;0;0;68793;12038,775;67223;15461,29;0;0;0;3422,515;5453,32183;3,0094827926;1,8887570404;1570;0;0;1,21;1,14;0,44;6725;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;18,13;0;0;0;0;2;12928,3;16,1298693845;2,0538880338;1139;150-200;200-250;62;BAD;1/2/2014;331;6001,03;2,2822089457
REGION-3;SITE-8;150_10-0-0;251_‘”_0214_31;‘”…–œ’—¡;64,93;66,16;HATCHERY-4;;2014;¡ÒﬂÎÈÔÚ;31/12/2014;30/3/2015;237;246;282,05;-12,78;249,98;237;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;7744;0;0;77053;18261,561;75643;18608,178;0;0;0;346,617;647,67614;22,3416624112;11,9565929972;1580;0;0;0,47;0,47;0,04;7744;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;13,91;0;0;0;0;4;14508,3;18,1011412167;2,1321840111;1218;200-250;200-250;89;BAD;1/2/2014;422;5870,02;2,0505366436
REGION-3;SITE-8;150_11-0-0;251_‘”_0214_31;‘”…–œ’—¡;1,62;4,29;HATCHERY-4;;2014;February;3/11/2014;29/12/2014;180,24;210;239,99;-12,5;244,56;180,24;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;7073;0;0;30630;5520,7512;69575;14610,75;0;0;7029,5838;2060,415;4464,927;3,4328035857;1,5841244437;1390;0;0;5,97;3,18;0,27;4275;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;17,93;0;0;6;0;1;18417,27;23,0542149777;1,7223264084;1000;150-200;200-250;56;BAD;1/2/2014;331;5934,83;4,5380346066
REGION-3;SITE-8;150_11-0-0;251_‘”_0214_31;‘”…–œ’—¡;4,39;5,63;HATCHERY-4;;2014;÷Â‚ÒÔı‹ÒÈÔÚ;31/12/2014;30/3/2015;215;235;250,19;-6,07;249,94;215;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;5318;0;0;69415;14924,225;67975;15974,125;0;0;0;1049,9;2065,4465;5,065244309;2,5747459448;1600;0;0;0,39;0,37;0,1;5318;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;13,91;0;0;0;0;4;20017,27;25,0570494893;1,9164759409;1232;200-250;200-250;89;BAD;1/2/2014;422;5870,02;2,3049773104
REGION-3;SITE-8;150_12-0-0;251_‘”_0214_31;‘”…–œ’—¡;0,71;1,01;HATCHERY-4;;2014;April;7/8/2014;28/8/2014;64,7;93;86,76;7,19;86,54;64,7;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1039;0;0;37270;2411,369;36980;3439,14;0;0;0;1027,771;788,8802;1,0109255856;1,3170567597;290;0;0;1,71;1,78;1,73;1039;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;22,48;0;0;1;0;1;2783,82;7,503386041;1,0952306484;434;50-100;50-100;21;GOOD;1/2/2014;208;4675,84;0,7781057151
REGION-3;SITE-8;150_12-0-0;251_‘”_0214_31;‘”…–œ’—¡;1,06;1,52;HATCHERY-4;;2014;April;31/8/2014;29/9/2014;97,53;142;142,84;-0,59;99,13;97,53;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;2275;0;0;36980;3606,6594;36420;5171,64;0;0;0;1564,9806;3,6552;1,4536921416;622,4009630116;560;0;0;1,81;2,17;1,3;1650;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,67;0;0;0;0;2;3343,82;9,0127854214;1,2065686775;710;50-100;100-150;29;BAD;1/2/2014;240;5680,8;1,5143320714
REGION-3;SITE-8;150_12-0-0;251_‘”_0214_31;‘”…–œ’—¡;1,53;3,72;HATCHERY-4;;2014;April;30/9/2014;28/10/2014;143,37;174;187;-6,95;169,75;143,37;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;3753;0;0;36420;5221,5354;72800;12667,2;0;0;5666,5649;1779,0997;1469,6997;2,1094939199;2,553582885;570;0;0;6,68;7,86;0,69;3753;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;21,38;0;0;3;0;2;13246,5;16,1122173703;1,4784959321;599;100-150;150-200;28;BAD;1/2/2014;269;5751,22;1,5650741351
REGION-3;SITE-8;150_12-0-0;251_‘”_0214_31;‘”…–œ’—¡;3,72;6,24;HATCHERY-4;;2014;April;28/10/2014;29/12/2014;174;249;242,06;2,87;240,61;174;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;8415;0;0;72800;12667,2;71080;17698,92;0;0;0;5031,72;4435,3588;1,6723903556;1,8972534984;1720;0;0;0,9;0,92;0,58;5613;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;18,13;0;0;0;0;2;14966,5;18,2043182178;1,5252837814;1139;150-200;200-250;62;GOOD;1/2/2014;331;6001,03;2,3626373626
REGION-3;SITE-8;150_12-0-0;251_‘”_0214_31;‘”…–œ’—¡;6,38;6,16;HATCHERY-4;;2014;¡ÒﬂÎÈÔÚ;31/12/2014;30/3/2015;255;251;293,66;-14,53;250,42;255;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;6194;0;0;70930;18087,15;69550;17457,05;0;0;0;-630,1;-670,439;-9,8301856848;-9,2387226877;1530;0;0;0,39;0,39;-0,02;6194;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;13,91;0;0;0;0;4;16496,5;20,0653149019;1,9195317812;1218;250-300;250-300;89;BAD;1/2/2014;422;5870,02;2,1570562526
REGION-3;SITE-8;150_15-0-0;251_‘”_0214_31;‘”…–œ’—¡;0,62;1,88;HATCHERY-4;;2014;April;7/8/2014;28/8/2014;64,7;72;95,41;-24,54;83,66;64,7;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1612;0;0;27080;1752,076;74155;5339,16;0;0;3392,05;195,034;1059,6813;8,2652255504;1,5212120852;300;0;0;43,86;9,16;0,51;1612;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;22,48;0;0;2;0;1;5538,01;7,447967541;1,4265650098;495;50-100;50-100;21;BAD;1/2/2014;208;4675,84;1,1078286558
REGION-3;SITE-8;150_15-0-0;251_‘”_0214_31;‘”…–œ’—¡;1,99;2,76;HATCHERY-4;;2014;April;31/8/2014;29/9/2014;75,91;111;109,92;0,98;77;75,91;BL 3.5 BREAM;LINE-2;SUPPLIER-1;3187;0;0;74155;5629,10605;70475;7822,725;0;0;0;2193,61895;-202,53105;1,452850323;-15,7358587733;3680;0;0;1,65;1,99;1,31;2962;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,67;0;0;0;0;2;9218,01;12,3971316904;1,4113256552;710;50-100;100-150;29;GOOD;1/2/2014;240;5680,8;4,9625783831
REGION-3;SITE-8;150_15-0-0;251_‘”_0214_31;‘”…–œ’—¡;2,79;4,96;HATCHERY-4;;2014;April;30/9/2014;29/12/2014;112,18;206;211,39;-2,55;194,1;112,18;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;10849;0;0;70475;7905,8855;68205;14050,23;0;0;0;6144,3445;5332,705;1,7656887565;2,034427181;2270;0;0;1,13;1,17;0,68;7137;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;19,14;0;0;0;0;2;11488,01;15,4500128369;1,5676082485;1683;100-150;200-250;90;BAD;1/2/2014;331;6335,34;3,2210003547
REGION-3;SITE-8;150_15-0-0;251_‘”_0214_31;‘”…–œ’—¡;5,06;5,42;HATCHERY-4;;2014;¡ÒﬂÎÈÔÚ;31/12/2014;30/3/2015;211;231;242,67;-4,81;242,36;211;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;4686;0;0;68035;14355,385;66580;15379,98;0;0;0;1024,595;1780,9438;4,573514413;2,6311891481;1625;0;0;0,35;0,35;0,1;4686;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;13,91;0;0;0;0;4;13113,01;17,6354453757;1,7520557159;1232;200-250;200-250;89;BAD;1/2/2014;422;5870,02;2,3884765194
REGION-3;SITE-8;150_16-0-0;251_‘”_0214_31;‘”…–œ’—¡;;1,94;HATCHERY-4;;2014;April;30/4/2014;30/6/2014;11,05;37;35,7;3,64;27,36;11,05;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;4399;0;0;85000;939,25;148680;5501,16;0;0;923;3638,91;2205,6348;1,2088784828;1,994437157;7320;0;0;3,5;4,79;1,98;2586;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;19,6;0;0;1;0;2;7320;4,6923076923;1,2099011193;1133;0-20;20-50;61;GOOD;1/2/2014;149;2920,4;8,6117647059
REGION-3;SITE-8;150_16-0-0;251_‘”_0214_31;‘”…–œ’—¡;;3,93;HATCHERY-4;;2014;April;17/9/2014;29/9/2014;120,77;144;142,87;0,79;122,71;120,77;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;2375;0;0;77640;9376,5828;77460;11154,24;0;0;0;1777,6572;128,5338;1,3360281161;18,4776300086;180;0;0;1,93;2,1;1,47;2250;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,38;0;0;1;0;1;7682,77;9,6319127623;1,2284159372;280;100-150;100-150;12;GOOD;1/2/2014;240;5611,2;0,2318392581
REGION-3;SITE-8;150_16-0-0;251_‘”_0214_31;‘”…–œ’—¡;3,98;5,21;HATCHERY-4;;2014;April;30/9/2014;28/10/2014;145,72;192;197,84;-2,95;169,14;145,72;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;5950;0;0;77460;11287,4712;76890;14762,88;0;0;0;3475,4088;1717,7034;1,7120288123;3,4639274743;570;0;0;1,64;1,75;0,99;5950;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;21,38;0;0;0;0;2;8252,77;10,3465235439;1,3365549794;599;100-150;150-200;28;BAD;1/2/2014;269;5751,22;0,7358636716
REGION-3;SITE-8;150_16-0-0;251_‘”_0214_31;‘”…–œ’—¡;5,21;6,66;HATCHERY-4;;2014;April;28/10/2014;29/12/2014;192;254;260,65;-2,55;259,25;192;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;9187;0;0;76890;14762,88;74390;18895,06;0;0;0;4132,18;4522,7275;2,2232816576;2,0312963803;2500;0;0;0,88;0,88;0,45;6375;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;18,13;0;0;0;0;2;10752,77;13,4807813579;1,5272971449;1123;150-200;250-300;62;BAD;1/2/2014;331;6001,03;3,2513981012
REGION-3;SITE-8;150_16-0-0;251_‘”_0214_31;‘”…–œ’—¡;6,81;6,57;HATCHERY-4;;2014;¡ÒﬂÎÈÔÚ;31/12/2014;30/3/2015;260;256;297,17;-13,85;254,84;260;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;6232;0;0;74210;19294,6;72770;18629,12;0;0;0;-665,48;-749,8932;-9,364669111;-8,3105167509;1620;0;0;0,37;0,37;-0,02;6232;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;13,91;0;0;0;0;4;12372,77;15,5117804214;1,9038300559;1218;250-300;250-300;89;BAD;1/2/2014;422;5870,02;2,1829942056
REGION-3;SITE-8;150_17-0-0;251_‘”_0214_31;‘”…–œ’—¡;;;HATCHERY-4;;2014;April;7/4/2014;30/4/2014;9,2;14;13,05;7,28;13,12;9,2;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;800;0;0;120000;1104;157100;2199,4;0;0;368;727,4;589,152;1,0998075337;1,3578838738;2900;0;0;3,3;3,69;1,83;750;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;16;0;0;1;0;1;2900;1,8125;1,0998075337;352;0-20;0-20;23;GOOD;1/2/2014;88;1408;2,4166666667
REGION-3;SITE-8;150_17-0-0;251_‘”_0214_31;‘”…–œ’—¡;;2,06;HATCHERY-4;;2014;April;30/4/2014;30/6/2014;14;39;38,98;0,05;32,05;14;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;4789;0;0;157100;2199,4;150100;5853,9;0;0;0;3654,5;2611,305;1,3104391846;1,8339489259;7000;0;0;2,1;2,35;1,68;2764;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;19,6;0;0;0;0;2;9900;6,1875;1,2640635341;1213;0-20;20-50;61;GOOD;1/2/2014;149;2920,4;4,455760662
REGION-3;SITE-8;150_17-0-0;251_‘”_0214_31;‘”…–œ’—¡;2,06;4,88;HATCHERY-4;;2014;April;30/6/2014;28/8/2014;39;95;95,12;-0,13;88,51;39;BL 3.5 BREAM;LINE-2;SUPPLIER-1;10323;0;0;150100;5853,9;145780;13849,1;0;0;0;7995,2;7049,0878;1,2911496898;1,4644448038;4320;0;0;1,88;1,96;1,51;9799;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;23,22;0;0;0;0;2;14220;8,8875;1,2694411453;1371;20-50;50-100;59;BAD;1/2/2014;208;4829,76;2,8780812791
