Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;CLASS;LOTSTART;AGE
REGION-2;SITE-3;274_102-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.76;2.24;HATCH-2;;2014;September;2/26/2015;3/30/2015;47;60;53.39;12.38;52.78;47;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;826;0;0;82845;3893.715;82505;4950.3;0;0;0;1056.585;460.8989;0.7817638903;1.7921500789;340;0;0;0.59;0.63;0.76;475;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.97;0;0;0;0;3;6808.41;7.6230545895;1.0555071259;479;20-50;50-100;GOOD;9/1/2014;210
REGION-2;SITE-4;501_80-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;0.04;0.61;HATCH-2;;2014;April;2/17/2015;2/24/2015;152;172;158.63;8.43;165.7;152;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;55;0;0;760;115.52;9944;1710.368;0;0;1522.608;72.24;9.5928;0.761351052;5.7334667667;150;0;0;29.31;217.68;1.77;55;0;Γ;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.16;0;0;4;0;1;1510.46;13.1866539322;2.5588236;106;150-200;150-200;GOOD;4/1/2014;329
REGION-2;SITE-3;274_110-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.36;;HATCH-2;;2014;September;9/2/2014;9/30/2014;8;8;8;0;8;0;;;;0;0;0;375000;3000;375000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;27.3;0;0;0;0;1;0;0;0;0;0-20;0-20;BAD;9/1/2014;29
REGION-2;SITE-3;500_30-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;4.59;4.6;HATCH-2;;2014;May;3/22/2015;3/30/2015;195.06;196;198.23;-1.12;198.02;195.06;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;440;0;0;73370;14311.5522;73120;14331.52;0;0;0;19.9678;167.6702;22.0354771182;2.6241991719;250;0;0;0.38;0.38;0.06;440;0;Α;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15;0;0;1;0;1;7352.72;21.9270733772;0.4697409929;105;150-200;150-200;BAD;5/1/2014;333
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;;0.6;HATCH-2;;2014;September;9/2/2014;9/29/2014;6.5;10;16.33;-38.76;13.43;6.5;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;1075;0;0;56000;364;84320;843.2;0;0;225.498;253.702;542.9196;4.2372547319;1.9800353496;9900;0;0;13.18;8.32;1.6;1075;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.34;0;0;1;0;1;9900;10.5073232859;4.2246325552;517;0-20;0-20;BAD;9/1/2014;28
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.6;0.66;HATCH-2;;2014;September;9/29/2014;9/30/2014;10;10.95;11.73;-6.65;10.95;10;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;163;0;0;84320;843.2;84320;923.304;0;0;0;80.104;80.104;2.0348546889;2.0348546889;300;0;0;18.47;18.47;9.08;163;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.2;0;0;0;0;2;9900;10.5073232859;3.4761659951;52;0-20;0-20;BAD;9/1/2014;29
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.66;1.92;HATCH-2;;2014;September;9/30/2014;10/30/2014;10.95;20.4;28.37;-28.09;24.92;10.95;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;2224;0;0;84320;923.304;170240;3472.896;0;0;2242.95;306.642;1076.1268;7.252757287;2.0666709536;9080;0;0;32.03;10.51;2.07;1076;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;23.9;0;0;1;0;2;18980;10.030652681;1.5610168802;718;0-20;20-50;BAD;9/1/2014;59
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.92;1.88;HATCH-2;;2014;September;10/30/2014;11/26/2014;20.4;25;29.54;-15.37;24.83;20.4;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;1896;0;0;170240;3472.896;166740;4168.5;0;0;0;695.604;667.2582;2.7256887539;2.8414787559;3500;0;0;1.84;1.85;0.75;1760;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;20.58;0;0;0;0;2;22480;11.8803515421;1.8227321759;575;20-50;20-50;BAD;9/1/2014;86
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.88;1.54;HATCH-2;;2014;September;11/26/2014;12/24/2014;25;40;33.48;19.47;31.03;25;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;1338;0;0;166740;4168.5;85390;3415.6;0;2166.4;0;1413.5;647.5517;0.9465864874;2.066244286;1650;0;0;-0.67;-3.34;1.68;1338;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.89;0;1;0;0;2;12628.65;12.8839269755;1.3152336245;507;20-50;20-50;GOOD;9/1/2014;114
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.54;1.62;HATCH-2;;2014;September;12/24/2014;12/31/2014;40;41.98;42.24;-0.62;40.97;40;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;266;0;0;85390;3415.6;85350;3582.993;0;0;0;167.393;81.1895;1.589074812;3.2762857266;60;0;0;1.09;1.1;0.69;266;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;17.85;0;0;0;0;2;12668.65;12.9247355401;1.3179562681;126;20-50;20-50;BAD;9/1/2014;121
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.62;1.89;HATCH-2;;2014;September;12/31/2014;1/27/2015;41.98;49;49.76;-1.53;49.53;41.98;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;985;0;0;85350;3582.993;85160;4172.84;0;0;0;589.847;634.9818;1.6699245737;1.5512255627;190;0;0;0.94;0.94;0.57;985;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.1;0;0;0;0;2;12858.65;13.1185762218;1.3668475989;419;20-50;20-50;BAD;9/1/2014;148
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.89;2.42;HATCH-2;;2014;September;1/27/2015;2/26/2015;49;63;57.11;10.31;56.86;49;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1076;0;0;85160;4172.84;84890;5348.07;0;0;0;1175.23;654.0054;0.9155654638;1.6452463542;270;0;0;0.76;0.8;0.84;586;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.99;0;0;0;0;3;13128.65;13.3940340327;1.2444695648;420;20-50;50-100;GOOD;9/1/2014;178
REGION-2;SITE-3;274_117-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;2.42;3.06;HATCH-2;;2014;September;2/26/2015;3/30/2015;63;80;72.11;10.94;71.37;63;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1237;0;0;84890;5348.07;84550;6764;0;0;0;1415.93;686.2635;0.8736307586;1.8025146318;340;0;0;0.64;0.68;0.75;1237;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.97;0;0;0;0;3;13468.65;13.7409068316;1.151555304;479;50-100;50-100;GOOD;9/1/2014;210
REGION-2;SITE-4;501_77-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;8.73;8.6;HATCH-2;;2014;April;1/14/2015;1/21/2015;248.64;245;253.08;-3.19;250.48;248.64;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;700;0;0;77677;19313.60928;77617;19016.165;0;0;0;-297.44428;127.89688;-2.3533819511;5.473159314;60;0;0;0.52;0.52;-0.21;700;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.7;0;0;1;0;1;7102.49;8.3835372475;1.588370619;109;200-250;200-250;BAD;4/1/2014;295
REGION-2;SITE-4;501_77-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;8.6;8.62;HATCH-2;;2014;April;1/21/2015;2/24/2015;245;247;259.95;-4.98;249.95;245;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;2389;0;0;77617;19016.165;77227;19075.069;0;0;0;58.904;286.72365;40.5575173163;8.3320646902;390;0;0;0.37;0.37;0.02;2389;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.24;0;0;0;0;3;7492.49;8.843879962;1.7052826045;471;200-250;200-250;BAD;4/1/2014;329
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;;;HATCH-2;;2014;April;4/30/2014;5/23/2014;3.5;8;7.65;4.58;4.13;3.5;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;1405;0;0;308000;1078;149275;1194.2;0;1095.95;0;1212.15;634.45575;1.1590974714;2.2144964405;8800;0;0;0.52;-5.38;3.59;858;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.2;0;1;1;0;2;4725;3.0681818182;1.1492673993;401;0-20;0-20;GOOD;4/1/2014;52
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;;2.57;HATCH-2;;2014;April;5/23/2014;6/23/2014;8;21;24.65;-14.81;18.66;8;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;2963;0;0;149275;1194.2;147850;3104.85;0;0;0;1910.65;1564.681;1.5507811478;1.8936767303;1425;0;0;4.78;5.12;3.11;1897;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;20.96;0;0;0;0;2;6150;3.9935064935;1.4275970926;648;0-20;20-50;BAD;4/1/2014;83
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;2.57;3.33;HATCH-2;;2014;April;6/23/2014;7/21/2014;21;46;46.36;-0.78;32.45;21;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;4560;0;0;147850;3104.85;145670;6700.82;0;0;0;3595.97;1622.1415;1.2680862187;2.8110987852;2180;0;0;3.48;4.22;2.8;3341;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;25.14;0;0;0;0;2;8330;5.4090909091;1.3104894333;737;20-50;20-50;BAD;4/1/2014;111
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;3.33;4.76;HATCH-2;;2014;April;7/21/2014;8/23/2014;46;74;73.86;0.19;61.48;46;BL 3.5 BASS;ΒLUE LINE;FEEDUS;6050;0;0;145670;6700.82;142345;10533.53;0;0;0;3832.71;2050.5506;1.5785175502;2.9504270707;3325;0;0;2.16;2.39;1.44;1711;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.36;0;0;0;0;2;11655;7.5681818182;1.4007662191;932;20-50;50-100;GOOD;4/1/2014;144
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;4.76;5.18;HATCH-2;;2014;April;8/23/2014;8/31/2014;74;80.86;81.67;-0.99;74.86;74;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1800;0;0;142345;10533.53;141705;11458.2663;0;0;0;924.7363;74.5063;1.9465008565;24.1590308471;1040;0;0;2.05;2.13;1.11;1800;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;28.5;0;0;0;0;2;12295;7.9837662338;1.4286674188;254;50-100;50-100;BAD;4/1/2014;152
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;5.18;7.35;HATCH-2;;2014;April;8/31/2014;9/22/2014;80.86;115;105.33;9.18;81.91;80.86;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;5881;0;0;141705;11458.2663;141315;16251.225;0;0;0;4792.9587;116.84535;1.2270082778;50.3314851639;390;0;0;1.95;2.32;1.6;5881;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.81;0;0;0;0;2;12685;8.237012987;1.3544230687;641;50-100;100-150;GOOD;4/1/2014;174
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;7.35;7.99;HATCH-2;;2014;April;9/22/2014;9/30/2014;115;125.19;127.11;-1.51;115;115;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;2536;0;0;141315;16251.225;141165;17672.44635;0;0;0;1421.22135;-17.25;1.784380737;-147.0144927536;150;0;0;1.87;1.95;1.06;2536;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.49;0;0;0;0;2;12835;8.3344155844;1.374037629;239;100-150;100-150;BAD;4/1/2014;182
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;7.99;10.42;HATCH-2;;2014;April;9/30/2014;10/27/2014;125.19;163.5;166.96;-2.07;142.88;125.19;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;8226;0;0;141165;17672.44635;140925;23041.2375;0;0;0;5368.79115;2462.91765;1.532188489;3.3399411466;260;0;0;1.51;1.61;0.99;5326;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;24.15;0;0;0;0;2;13075;8.4902597403;1.3995497114;629;100-150;150-200;BAD;4/1/2014;209
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;10.42;12.98;HATCH-2;;2014;April;10/27/2014;11/25/2014;163.5;204;208.81;-2.3;192.11;163.5;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;9659;0;0;140925;23041.2375;140730;28708.92;0;0;0;5667.6825;3994.4028;1.7042239046;2.4181336945;195;0;0;1.29;1.33;0.76;9659;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;21.08;0;0;0;0;2;13270;8.6168831169;1.4493118901;629;150-200;200-250;BAD;4/1/2014;238
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;12.98;6.4;HATCH-2;;2014;April;11/25/2014;12/22/2014;204;234.5;236.62;-0.9;230.25;204;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;5650;0;0;140730;28708.92;60357;14153.7165;0;17271.36;0;2716.1565;2459.63925;2.0801452346;2.2970848266;220;0;0;-5.45;-6.17;0.52;3763;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;19.49;0;1;0;0;2;5863.43;8.8544124525;1.4920018548;527;200-250;200-250;BAD;4/1/2014;265
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;6.4;6.65;HATCH-2;;2014;April;12/22/2014;12/31/2014;234.5;244.22;244.78;-0.23;238.27;234.5;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1110;0;0;60357;14153.7165;60247;14713.52234;0;0;0;559.80584;201.33619;1.9828303327;5.5131668082;110;0;0;0.85;0.87;0.45;1110;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.21;0;0;0;0;2;5973.43;9.0205243306;1.5032414233;180;200-250;200-250;BAD;4/1/2014;274
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;6.65;6.83;HATCH-2;;2014;April;12/31/2014;1/21/2015;244.22;252;258.93;-2.68;249.97;244.22;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1748;0;0;60247;14713.52234;59977;15114.204;0;0;0;400.68166;278.92835;4.3625655339;6.2668423629;270;0;0;0.56;0.56;0.15;1748;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.4;0;0;0;0;2;6243.43;9.4282534861;1.5743775514;340;200-250;250-300;BAD;4/1/2014;295
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;6.83;7.01;HATCH-2;;2014;April;1/21/2015;2/24/2015;252;260;267.64;-2.85;250.2;252;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1972;0;0;59977;15114.204;59670;15514.2;0;0;0;399.996;-184.77;4.9300493005;-10.6727282568;307;0;0;0.38;0.39;0.09;1972;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.24;0;0;0;0;3;6550.43;9.891856637;1.6572999189;471;250-300;250-300;BAD;4/1/2014;329
REGION-2;SITE-4;501_77-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;1.99;;HATCH-2;;2014;April;3/9/2015;3/23/2015;249;259;256.13;1.12;264.57;249;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;835;0;0;17692;4405.308;57670;14936.53;0;0;10982.332;-451.11;-129.8881;-1.8509897808;-6.4286104732;385;0;0;-16.14;-57.04;0.28;835;0;Β;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15;0;0;3;0;1;7809.16;10.5044409241;1.9704665459;225;200-250;250-300;GOOD;4/1/2014;356
REGION-2;SITE-4;501_82-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;0.28;2.9;HATCH-2;;2014;April;2/17/2015;2/24/2015;196;228;199.45;14.31;217.53;196;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;144;0;0;3954;774.984;35744;8149.632;0;0;6993.892;380.756;6.51632;0.3781949595;22.0983622658;325;0;0;12.71;727.94;2.16;144;0;Β;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.16;0;0;4;0;1;5194.77;12.6891208505;1.9014114459;106;150-200;200-250;GOOD;4/1/2014;329
REGION-2;SITE-4;501_82-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;2.9;5.76;HATCH-2;;2014;April;2/24/2015;3/23/2015;228;225;240.29;-6.36;238.74;228;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1728;0;0;35744;8149.632;72012;16202.7;0;0;8343.204;-290.136;699.30888;-5.9558276119;2.4710110931;405;0;0;-15.16;6.83;-0.05;1728;0;Β;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.16;0;0;1;0;3;9974.05;12.8800958706;1.9131467322;413;200-250;200-250;BAD;4/1/2014;356
REGION-2;SITE-4;501_79-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;8.59;9.12;HATCH-2;;2014;April;12/9/2014;12/22/2014;215.48;229;229.5;-0.22;225.71;215.48;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1925;0;0;80143;17269.21364;80058;18333.282;0;0;0;1064.06836;800.67754;1.8090942954;2.4042138112;95;0;0;0.83;0.84;0.47;1925;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;19.06;0;0;1;0;1;7721.56;8.796535321;1.5175483142;247;200-250;200-250;BAD;4/1/2014;265
REGION-2;SITE-4;501_79-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;9.12;9.46;HATCH-2;;2014;April;12/22/2014;12/31/2014;229;238.12;238.73;-0.26;232.5;229;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1394;0;0;80058;18333.282;79918;19030.07416;0;0;0;696.79216;247.653;2.0005965624;5.6288435836;140;0;0;0.83;0.84;0.43;1394;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.21;0;0;0;0;2;7861.56;8.9560257536;1.5275139012;180;200-250;200-250;BAD;4/1/2014;274
REGION-2;SITE-4;501_79-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;9.46;9.86;HATCH-2;;2014;April;12/31/2014;1/21/2015;238.12;249;253.01;-1.58;249.99;238.12;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;2272;0;0;79918;19030.07416;79648;19832.352;0;0;0;802.27784;881.12936;2.8319366268;2.5785090171;270;0;0;0.56;0.56;0.21;2272;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.4;0;0;0;0;2;8131.56;9.2636144451;1.5753757772;340;200-250;200-250;BAD;4/1/2014;295
REGION-2;SITE-4;501_79-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;9.86;10.17;HATCH-2;;2014;April;1/21/2015;2/24/2015;249;258;263.84;-2.21;250.06;249;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;2470;0;0;79648;19832.352;79243;20444.694;0;0;0;612.342;-16.84742;4.0336935895;-146.6099853865;405;0;0;0.36;0.37;0.1;2470;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.24;0;0;0;0;3;8536.56;9.7249974823;1.6451626455;471;200-250;250-300;BAD;4/1/2014;329
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;;1.4;HATCH-4;;2014;July;7/25/2014;8/29/2014;3.09;10;8.14;22.85;5.49;3.09;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;1148;0;0;176070;544.0563;169310;1693.1;0;0;0;1149.0437;385.4556;0.9990916795;2.9782937386;6760;0;0;3.24;4.56;3.36;838;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.44;0;0;0;0;1;6760;3.839382064;0.9990862016;802;0-20;0-20;GOOD;7/1/2014;59
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;1.4;1.47;HATCH-4;;2014;July;8/29/2014;8/31/2014;10;10.44;10.64;-1.88;10.22;10;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;150;0;0;169310;1693.1;169310;1767.5964;0;0;0;74.4964;37.2482;2.0135201164;4.0270402328;100;0;0;4.34;4.38;2.15;150;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;28.07;0;0;0;0;2;6760;3.839382064;1.0199858379;84;0-20;0-20;BAD;7/1/2014;61
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;1.47;2.38;HATCH-4;;2014;July;8/31/2014;9/29/2014;10.44;20;19.76;1.21;10.66;10.44;BLUELINE 2.0mm;ΒLUE LINE;FEEDUS;2120;0;0;169310;1767.5964;167520;3350.4;0;0;0;1582.8036;18.1668;1.3393954879;116.6963912191;1790;0;0;2.95;4.11;2.24;1370;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.39;0;0;0;0;2;8550;4.8560231726;1.1823186702;825;0-20;20-50;GOOD;7/1/2014;90
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;2.38;2.43;HATCH-4;;2014;July;9/29/2014;9/30/2014;20;20.38;20.74;-1.74;20;20;BLUELINE 2.0mm;ΒLUE LINE;FEEDUS;150;0;0;167520;3350.4;167520;3414.0576;0;0;0;63.6576;0;2.3563565073;0;120;0;0;4.44;0;1.88;150;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.2;0;0;0;0;2;8550;4.8560231726;1.1822268345;52;20-50;20-50;BAD;7/1/2014;91
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;2.43;3.78;HATCH-4;;2014;July;9/30/2014;10/30/2014;20.38;32;34.2;-6.43;27.51;20.38;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;2738;0;0;167520;3414.0576;166470;5327.04;0;0;0;1912.9824;1165.5321;1.4312729694;2.3491416496;1050;0;0;2.12;2.3;1.5;1637;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;23.9;0;0;0;0;2;9600;5.4523768956;1.2661535985;718;20-50;20-50;BAD;7/1/2014;121
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;3.78;6.31;HATCH-4;;2014;July;10/30/2014;11/26/2014;32;55;45.67;20.43;38.74;32;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;2830;0;0;166470;5327.04;161450;8879.75;0;0;0;3552.71;927.533;0.7965750089;3.0511043812;5020;0;0;1.51;1.81;2.01;2776;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;20.58;0;0;0;0;2;14620;8.3035156472;1.0554602493;575;20-50;50-100;GOOD;7/1/2014;148
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;6.31;8.36;HATCH-4;;2014;July;11/26/2014;12/24/2014;55;73;68.9;5.95;65.51;55;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;3064;0;0;161450;8879.75;161265;11772.345;0;0;0;2892.595;1684.72015;1.0592564808;1.8186996814;195;0;0;1.07;1.13;1.01;2039;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.89;0;0;0;0;2;14805;8.4085874936;1.0475321498;507;50-100;50-100;GOOD;7/1/2014;176
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;8.36;8.67;HATCH-4;;2014;July;12/24/2014;12/31/2014;73;75.7;76.04;-0.45;74.31;73;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;700;0;0;161265;11772.345;161225;12204.7325;0;0;0;432.3875;208.28475;1.6189182157;3.3607837348;60;0;0;0.83;0.84;0.52;700;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;17.85;0;0;0;0;2;14845;8.4313057307;1.060143778;126;50-100;50-100;BAD;7/1/2014;183
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;8.67;2.15;HATCH-4;;2014;July;12/31/2014;1/27/2015;75.7;85;85.65;-0.76;85.45;75.7;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1861;0;0;161225;12204.7325;71035;6037.975;0;7267.5;0;1100.7425;1132.70825;1.6906769749;1.6429649912;190;0;0;-4.41;-4.25;0.43;1861;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.1;0;1;0;0;2;6699.33;8.6182385569;1.129303691;419;50-100;50-100;BAD;7/1/2014;210
